ods	id	title	year	type	journal	esi	influscore	news	policy	twitter	wikipedia	authors
14	4008	Citizen science and sustainability transitions	2020	Article	RESEARCH POLICY	Economics & Business	53	0	0	84	0	11
14	1041	Increased plastic pollution due to COVID-19 pandemic: Challenges and recommendations	2021	Article	CHEMICAL ENGINEERING JOURNAL	Engineering	340	35	1	134	4	7
14	1576	Job creation during a climate compliant global energy transition across the power, heat, transport, and desalination sectors by 2050	2021	Article	ENERGY	Engineering	232	4	0	281	1	5
14	1808	Climate-driven variability in the occurrence of major floods across North America and Europe	2017	Article	JOURNAL OF HYDROLOGY	Engineering	204	11	0	232	0	12
14	2374	Cultivation of the Ribbed Mussel (Geukensia demissa) for Nutrient Bioextraction in an Urban Estuary	2017	Article	ENVIRONMENTAL SCIENCE & TECHNOLOGY	Engineering	154	21	0	9	1	8
14	2549	How are cities planning to respond to climate change? Assessment of local climate plans from 885 cities in the EU-28	2018	Article	JOURNAL OF CLEANER PRODUCTION	Engineering	141	7	3	100	0	30
14	2768	Environmental assesment of intensive egg production: A Spanish case study	2018	Article	JOURNAL OF CLEANER PRODUCTION	Engineering	126	15	0	3	2	4
14	2851	The potential land requirements and related land use change emissions of solar energy	2021	Article	SCIENTIFIC REPORTS	Engineering	121	3	0	119	0	7
14	2898	Temporal Anomalies in Burned Area Trends: Satellite Estimations of the Amazonian 2019 Fire Crisis	2020	Article	REMOTE SENSING	Engineering	117	2	0	125	0	3
14	3161	Colour remote sensing of the impact of artificial light at night (I): The potential of the International Space Station and other DSLR-based platforms	2019	Article	REMOTE SENSING OF ENVIRONMENT	Engineering	100	2	0	167	0	8
14	3477	Making spatial-temporal marine ecosystem modelling better-A perspective	2021	Article	ENVIRONMENTAL MODELLING & SOFTWARE	Engineering	84	0	0	133	0	19
14	28	Sandy coastlines under threat of erosion	2020	Article	NATURE CLIMATE CHANGE	Environment/Ecology	3121	380	7	657	2	7
14	36	Options for keeping the food system within environmental limits	2018	Article	NATURE	Environment/Ecology	2790	334	48	1676	5	23
14	83	Where Might We Find Ecologically Intact Communities?	2021	Article	FRONTIERS IN FORESTS AND GLOBAL CHANGE	Environment/Ecology	1755	195	0	519	9	15
14	151	Global ensemble projections reveal trophic amplification of ocean biomass declines with climate change	2019	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Environment/Ecology	1257	120	16	606	2	35
14	157	Experimental evidence of dispersal of invasive cyprinid inside waterfowl	2020	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Environment/Ecology	1207	19	0	3293	2	8
14	173	Global modeling of nature's contributions to people	2019	Article	SCIENCE	Environment/Ecology	1155	37	6	1891	0	21
14	199	Strong evidence for the continued contribution of lead deposited during the 20th century to the atmospheric environment in London of today	2021	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Environment/Ecology	1045	134	0	98	0	7
14	211	The role of species charisma in biological invasions	2020	Article	FRONTIERS IN ECOLOGY AND THE ENVIRONMENT	Environment/Ecology	1013	122	0	176	0	24
14	223	Are fieldwork studies being relegated to second place in conservation science?	2018	Article	GLOBAL ECOLOGY AND CONSERVATION	Environment/Ecology	960	1	0	1869	0	3
14	236	The Arctic Ocean as a dead end for floating plastics in the North Atlantic branch of the Thermohaline Circulation	2017	Article	SCIENCE ADVANCES	Environment/Ecology	938	94	1	294	1	12
14	28	Sandy coastlines under threat of erosion	2020	Article	NATURE CLIMATE CHANGE	Geosciences	3121	380	7	657	2	7
14	118	Widespread phytoplankton blooms triggered by 2019-2020 Australian wildfires	2021	Article	NATURE	Geosciences	1434	144	0	564	9	15
14	219	Permafrost is warming at a global scale	2019	Article	NATURE COMMUNICATIONS	Geosciences	993	91	3	509	2	48
14	301	Climate policy implications of nonlinear decline of Arctic land permafrost and other cryosphere elements	2019	Article	NATURE COMMUNICATIONS	Geosciences	847	40	1	760	4	10
14	342	The oceanic sink for anthropogenic CO2 from 1994 to 2007	2019	Article	SCIENCE	Geosciences	780	70	3	432	2	18
14	385	Increasing heat and rainfall extremes now far outside the historical climate	2021	Article	NPJ CLIMATE AND ATMOSPHERIC SCIENCE	Geosciences	730	46	0	819	0	5
14	414	Response of the Great Barrier Reef to sea-level and environmental changes over the past 30,000 years	2018	Article	NATURE GEOSCIENCE	Geosciences	704	79	1	108	1	17
14	701	Climate change and interconnected risks to sustainable development in the Mediterranean	2018	Review	NATURE CLIMATE CHANGE	Geosciences	495	46	3	309	1	15
14	762	A recent increase in global wave power as a consequence of oceanic warming	2019	Article	NATURE COMMUNICATIONS	Geosciences	466	44	2	170	0	3
14	768	Increasing forest fire emissions despite the decline in global burned area	2021	Article	SCIENCE ADVANCES	Geosciences	458	62	0	66	0	6
14	18	The soundscape of the Anthropocene ocean	2021	Review	SCIENCE	Global	3715	392	0	1865	2	25
14	28	Sandy coastlines under threat of erosion	2020	Article	NATURE CLIMATE CHANGE	Global	3121	380	7	657	2	7
14	36	Options for keeping the food system within environmental limits	2018	Article	NATURE	Global	2790	334	48	1676	5	23
14	83	Where Might We Find Ecologically Intact Communities?	2021	Article	FRONTIERS IN FORESTS AND GLOBAL CHANGE	Global	1755	195	0	519	9	15
14	118	Widespread phytoplankton blooms triggered by 2019-2020 Australian wildfires	2021	Article	NATURE	Global	1434	144	0	564	9	15
14	151	Global ensemble projections reveal trophic amplification of ocean biomass declines with climate change	2019	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Global	1257	120	16	606	2	35
14	157	Experimental evidence of dispersal of invasive cyprinid inside waterfowl	2020	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Global	1207	19	0	3293	2	8
14	173	Global modeling of nature's contributions to people	2019	Article	SCIENCE	Global	1155	37	6	1891	0	21
14	199	Strong evidence for the continued contribution of lead deposited during the 20th century to the atmospheric environment in London of today	2021	Article	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	Global	1045	134	0	98	0	7
14	210	Quantifying excess deaths related to heatwaves under climate change scenarios: A multicountry time series modelling study	2018	Article	PLOS MEDICINE	Global	1013	116	3	429	0	39
14	70581	To cool or not to cool? Intestinal coccidians disrupt the behavioral hypothermia of lizards in response to tick infestation	2020	Article	TICKS AND TICK-BORNE DISEASES	Immunology	15	0	0	16	0	5
14	52349	Bats and Emerging Infections: An Ecological and Virological Puzzle	2017	Article	EMERGING AND RE-EMERGING VIRAL INFECTIONS: ADVANCES IN MICROBIOLOGY, INFECTIOUS DISEASES AND PUBLIC HEALTH, VOL 6	Immunology	13	1	0	1	0	2
14	70582	A portrait of the immune response to proliferative kidney disease (PKD) in rainbow trout	2020	Review	PARASITE IMMUNOLOGY	Immunology	13	1	0	4	0	4
14	70583	Assessment of the impact of forestry and leisure activities on wild boar spatial disturbance with a potential application to ASF risk of spread	2019	Article	TRANSBOUNDARY AND EMERGING DISEASES	Immunology	8	0	0	14	0	14
14	70346	Time series study of weather, water quality, and acute gastroenteritis at Water Safety Plan implementation sites in France and Spain	2018	Article	INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH	Immunology	3	0	0	3	0	6
14	46992	Air pollution and indoor settings	2021	Article	WORLD ALLERGY ORGANIZATION JOURNAL	Immunology	3	0	0	5	0	14
14	70347	Effects of dietary polyvinylchloride microparticles on general health, immune status and expression of several genes related to stress in gilthead seabream (Sparus aurata L.)	2017	Article	FISH & SHELLFISH IMMUNOLOGY	Immunology	2	0	0	4	0	3
14	70584	To React or Not to React: The Dilemma of Fish Immune Systems Facing Myxozoan Infections	2021	Review	FRONTIERS IN IMMUNOLOGY	Immunology	2	0	0	2	0	5
14	65619	Health assessments uncover novel viral sequences in five species of Galapagos tortoises	2021	Article	TRANSBOUNDARY AND EMERGING DISEASES	Immunology	2	0	0	4	0	5
14	70348	Water quality, compliance, and health outcomes among utilities implementing Water Safety Plans in France and Spain	2017	Article	INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH	Immunology	1	0	0	2	0	9
14	4026	Bioinspired Alkoxysilane Conservation Treatments for Building Materials Based on Amorphous Calcium Carbonate and Oxalate Nanoparticles	2019	Article	ACS APPLIED NANO MATERIALS	Materials Science	52	6	0	6	0	4
14	66065	Nanolimes doped with quantum dots for stone consolidation assessment	2019	Article	CONSTRUCTION AND BUILDING MATERIALS	Materials Science	31	3	0	2	0	4
14	64356	Challenges and Opportunities for Recycled Polyethylene Fishing Nets: Towards a Circular Economy	2021	Article	POLYMERS	Materials Science	25	3	0	2	0	6
14	70563	Wildland-Urban Interface Fires in Spain: Summary of the Policy Framework and Recommendations for Improvement	2020	Article	FIRE TECHNOLOGY	Materials Science	21	1	0	18	0	6
14	70580	Frequent Microalgae in the Fountains of the Alhambra and Generalife: Identification and Creation of a Culture Collection	2020	Article	APPLIED SCIENCES-BASEL	Materials Science	15	2	0	0	0	5
14	63591	Cultural heritage and sea level rise threat: risk assessment of coastal fortifications in the Canary Islands	2020	Article	JOURNAL OF CULTURAL HERITAGE	Materials Science	8	1	0	0	0	3
14	36237	Geological risk assessment for rock art protection in karstic caves (Alkerdi Caves, Navarre, Spain)	2018	Article	JOURNAL OF CULTURAL HERITAGE	Materials Science	7	0	0	9	0	14
14	70585	Electroprecipitation of Magnesium and Calcium Compounds for Weathering Protection of Ornamental Rocks	2020	Article	CRYSTAL GROWTH & DESIGN	Materials Science	7	0	0	6	0	5
14	63817	Uptake and Accumulation of Nano/Microplastics in Plants: A Critical Review	2021	Review	NANOMATERIALS	Materials Science	7	0	0	9	0	11
14	70586	Pipistrellus pipistrellus and Pipistrellus pygmaeus in the Iberian Peninsula: An Annotated Segmented Dataset and a Proof of Concept of a Classifier in a Real Environment	2019	Article	APPLIED SCIENCES-BASEL	Materials Science	6	0	0	10	0	3
14	4571	Taxing interacting externalities of ocean acidification, global warming, and eutrophication	2021	Article	NATURAL RESOURCE MODELING	Mathematics	13	0	0	11	0	2
14	4581	Geospatial Modeling of Containment Probability for Escaped Wildfires in a Mediterranean Region	2020	Article	RISK ANALYSIS	Mathematics	12	0	0	16	0	4
14	4608	Critical slowing down close to a global bifurcation of a curve of quasi-neutral equilibria	2021	Article	COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION	Mathematics	11	0	0	29	0	6
14	65005	Percolation-intercropping strategies to prevent dissemination of phytopathogens on plantations	2021	Article	CHAOS	Mathematics	9	0	0	12	0	7
14	63663	Prioritization of Resilience Initiatives for Climate-Related Disasters in the Metropolitan City of Venice	2021	Article	RISK ANALYSIS	Mathematics	4	0	0	6	0	8
14	63847	Assessing Climate Change Impacts on Wildfire Exposure in Mediterranean Areas	2017	Article	RISK ANALYSIS	Mathematics	3	0	2	0	0	10
14	62948	Multifractal analysis of diurnal temperature range over Southern Spain using validated datasets	2019	Article	CHAOS	Mathematics	3	0	0	3	0	3
14	70587	Optimal spatial management in a multiuse marine habitat: Balancing fisheries and tourism	2021	Article	NATURAL RESOURCE MODELING	Mathematics	3	0	0	6	0	2
14	62313	Dehesa environment mapping with transference of a Random Forest classifier to neighboring ultra-high spatial resolution imagery at class and macro-class land cover levels	2020	Article	STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT	Mathematics	3	0	0	7	0	3
14	70588	Wildfires Vegetation Recovery through Satellite Remote Sensing and Functional Data Analysis	2021	Article	MATHEMATICS	Mathematics	3	0	0	3	0	3
14	1159	Aquatic and terrestrial cyanobacteria produce methane	2020	Article	SCIENCE ADVANCES	Microbiology	305	16	0	320	1	10
14	2399	Tara Oceans: towards global ocean ecosystems biology	2020	Review	NATURE REVIEWS MICROBIOLOGY	Microbiology	152	1	0	254	0	15
14	2491	Detecting macroecological patterns in bacterial communities across independent studies of global soils	2018	Article	NATURE MICROBIOLOGY	Microbiology	145	4	0	214	0	36
14	2678	Genomic analyses provide insights into peach local adaptation and responses to climate change	2021	Article	GENOME RESEARCH	Microbiology	132	16	0	16	0	19
14	70568	Climate mediates continental scale patterns of stream microbial functional diversity	2020	Article	MICROBIOME	Microbiology	84	6	0	89	0	11
14	64566	A multi-OMIC characterisation of biodegradation and microbial community succession within the PET plastisphere	2021	Article	MICROBIOME	Microbiology	70	4	0	59	0	5
14	18785	Platform to study intracellular polystyrene nanoplastic pollution and clinical outcomes	2020	Article	STEM CELLS	Microbiology	58	4	0	38	0	11
14	66086	Biodiversity of key-stone phylotypes determines crop production in a 4-decade fertilization experiment	2020	Article	ISME JOURNAL	Microbiology	52	3	0	43	0	6
14	70215	Suppressed N fixation and diazotrophs after four decades of fertilization	2019	Article	MICROBIOME	Microbiology	42	0	0	67	0	10
14	66087	Soil Microbial Biogeography in a Changing World: Recent Advances and Future Perspectives	2020	Review	MSYSTEMS	Microbiology	37	0	0	67	0	5
14	1649	A stony coral cell atlas illuminates the molecular and cellular basis of coral symbiosis, calcification, and immunity	2021	Article	CELL	Molecular Biology & Genetics	223	10	0	289	0	8
14	1736	Recent Anthropogenic Plant Extinctions Differ in Biodiversity Hotspots and Coldspots	2019	Article	CURRENT BIOLOGY	Molecular Biology & Genetics	212	25	0	92	0	11
14	2144	Cracking the Code of Biodiversity Responses to Past Climate Change	2018	Review	TRENDS IN ECOLOGY & EVOLUTION	Molecular Biology & Genetics	174	16	0	102	0	8
14	2678	Genomic analyses provide insights into peach local adaptation and responses to climate change	2021	Article	GENOME RESEARCH	Molecular Biology & Genetics	132	16	0	16	0	19
14	45100	Towards an understanding of the evolutionary role of fire in animals	2018	Article	EVOLUTIONARY ECOLOGY	Molecular Biology & Genetics	110	7	0	95	0	2
14	70589	Overcoming the Data Crisis in Biodiversity Conservation	2018	Review	TRENDS IN ECOLOGY & EVOLUTION	Molecular Biology & Genetics	99	0	0	207	0	6
14	64568	Global trends in aquatic animal tracking with acoustic telemetry	2021	Review	TRENDS IN ECOLOGY & EVOLUTION	Molecular Biology & Genetics	82	0	0	209	0	18
14	59729	New law puts Bolivian biodiversity hotspot on road to deforestation	2018	Letter	CURRENT BIOLOGY	Molecular Biology & Genetics	78	5	0	105	0	7
14	64521	Salp fecal pellets release more bioavailable iron to Southern Ocean phytoplankton than krill fecal pellets	2021	Article	CURRENT BIOLOGY	Molecular Biology & Genetics	71	10	0	8	0	9
14	18785	Platform to study intracellular polystyrene nanoplastic pollution and clinical outcomes	2020	Article	STEM CELLS	Molecular Biology & Genetics	58	4	0	38	0	11
14	1401	Fire-driven behavioral response to smoke in a Mediterranean lizard	2021	Article	BEHAVIORAL ECOLOGY	Neuroscience & Behavior	255	11	0	307	0	3
14	20176	Coping with catastrophe: foraging plasticity enables a benthic predator to survive in rapidly degrading coral reefs	2017	Article	ANIMAL BEHAVIOUR	Neuroscience & Behavior	11	0	0	18	0	4
14	66388	Trust and distrust in relation to food risks in Spain: An approach to the socio-cultural representations of pregnant and breastfeeding women through the technique of free listing	2019	Article	APPETITE	Neuroscience & Behavior	11	0	0	23	0	4
14	70220	Relationship in dietary habits variations during COVID-19 lockdown in Kosovo: The COVIDiet study	2021	Article	APPETITE	Neuroscience & Behavior	7	0	0	6	1	4
14	70590	Reciprocal pilfering in a seed-caching rodent community: implications for species coexistence	2017	Article	BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY	Neuroscience & Behavior	3	0	0	4	0	3
